,Unnamed: 0,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
75,7047,Gibraltar,GIB,2021-03-26,57646,30944,26702,1110.0,759,171.1,91.85,79.26,22528.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
76,7048,Gibraltar,GIB,2021-03-27,58756,31094,27662,1110.0,798,174.4,92.29,82.11,23686.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
77,7049,Gibraltar,GIB,2021-03-28,58903,31096,27807,,819,175.30654761904762,92.54761904761904,82.75892857142857,24309.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
78,7050,Gibraltar,GIB,2021-03-29,59050,31098,27952,,741,175.27,92.3,82.97,21994.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
79,7051,Gibraltar,GIB,2021-03-30,59698,31206,28492,648.0,730,177.19,92.62,84.57,21668.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
80,7052,Gibraltar,GIB,2021-03-31,60265,31739,28526,567.0,627,178.88,94.21,84.67,18610.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
81,7053,Gibraltar,GIB,2021-04-01,60907,32293,28614,642.0,624,180.78,95.85,84.93,18521.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
82,7054,Gibraltar,GIB,2021-04-02,61146,32393,28752,,500,181.9821428571429,96.40773809523807,85.57142857142857,14841.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
83,7055,Gibraltar,GIB,2021-04-03,61385,32493,28891,,376,182.6934523809524,96.70535714285714,85.98511904761905,11160.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
84,7056,Gibraltar,GIB,2021-04-04,61624,32594,29030,,389,183.40476190476195,97.00595238095238,86.39880952380953,11546.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
85,7057,Gibraltar,GIB,2021-04-05,61863,32694,29168,,402,184.11607142857144,97.30357142857144,86.80952380952381,11932.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
86,7058,Gibraltar,GIB,2021-04-06,62102,32794,29307,,343,184.82738095238096,97.60119047619048,87.22321428571429,10181.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
87,7059,Gibraltar,GIB,2021-04-07,62341,32895,29446,,297,185.04,97.64,87.4,8815.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
88,7060,Gibraltar,GIB,2021-04-08,62679,33176,29503,,253,186.5446428571429,98.73809523809524,87.80654761904762,7509.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
89,7061,Gibraltar,GIB,2021-04-09,63017,33457,29560,,267,187.04,99.31,87.74,7925.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
90,7062,Gibraltar,GIB,2021-04-10,63671,33979,29692,654.0,327,188.99,100.85,88.13,9706.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
91,7063,Gibraltar,GIB,2021-04-11,64319,34529,29790,648.0,385,190.91,102.49,88.42,11427.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
92,7064,Gibraltar,GIB,2021-04-12,64931,35084,29847,612.0,438,192.73,104.13,88.59,13001.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
93,7065,Gibraltar,GIB,2021-04-13,66209,35825,30384,1278.0,587,196.52,106.33,90.18,17423.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
94,7066,Gibraltar,GIB,2021-04-14,66220,35827,30392,,554,197.08333333333331,106.6279761904762,90.45238095238096,16444.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
95,7067,Gibraltar,GIB,2021-04-15,66232,35830,30402,,508,196.59,106.35,90.24,15078.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
96,7068,Gibraltar,GIB,2021-04-16,66392,35853,30538,,482,197.5952380952381,106.70535714285714,90.88690476190476,14306.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
97,7069,Gibraltar,GIB,2021-04-17,66552,35877,30674,,412,198.07142857142856,106.77678571428572,91.29166666666669,12229.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
98,7070,Gibraltar,GIB,2021-04-18,66712,35901,30811,,342,198.01,106.56,91.45,10151.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
99,7071,Gibraltar,GIB,2021-04-19,66930,35904,31025,,286,199.19642857142856,106.85714285714285,92.33630952380952,8489.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
100,7072,Gibraltar,GIB,2021-04-20,67148,35908,31239,,134,199.84523809523807,106.8690476190476,92.97321428571428,3977.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
101,7073,Gibraltar,GIB,2021-04-21,67366,35912,31454,,164,199.95,106.59,93.36,4868.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
102,7074,Gibraltar,GIB,2021-04-22,67972,35973,31999,606.0,249,201.75,106.77,94.98,7391.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
103,7075,Gibraltar,GIB,2021-04-23,68167,36160,32006,,254,202.8779761904762,107.61904761904762,95.25595238095238,7539.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
104,7076,Gibraltar,GIB,2021-04-24,68362,36348,32013,,259,203.45833333333331,108.17857142857144,95.27678571428572,7688.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
105,7077,Gibraltar,GIB,2021-04-25,68557,36536,32020,,264,204.03869047619048,108.73809523809524,95.29761904761904,7836.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
106,7078,Gibraltar,GIB,2021-04-26,68752,36724,32028,,260,204.07,109.0,95.06,7717.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
107,7079,Gibraltar,GIB,2021-04-27,69532,37478,32054,780.0,341,206.38,111.24,95.14,10121.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
108,7080,Gibraltar,GIB,2021-04-28,69933,37487,32446,,367,208.13392857142856,111.5684523809524,96.5654761904762,10893.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
109,7081,Gibraltar,GIB,2021-04-29,70334,37496,32838,,337,208.76,111.29,97.47,10003.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
110,7082,Gibraltar,GIB,2021-04-30,71114,37504,33611,780.0,421,211.08,111.32,99.76,12496.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
111,7083,Gibraltar,GIB,2021-05-01,71309,37531,33777,,421,212.22916666666663,111.69940476190476,100.52678571428572,12496.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
112,7084,Gibraltar,GIB,2021-05-02,71504,37559,33945,,421,212.80952380952385,111.78273809523807,101.02678571428572,12496.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
113,7085,Gibraltar,GIB,2021-05-03,71699,37586,34112,,421,213.38988095238096,111.86309523809524,101.52380952380952,12496.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
114,7086,Gibraltar,GIB,2021-05-04,71894,37614,34280,,337,213.39,111.64,101.75,10003.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
115,7087,Gibraltar,GIB,2021-05-05,72674,37988,34686,780.0,392,215.71,112.75,102.95,11635.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
116,7088,Gibraltar,GIB,2021-05-06,73476,38454,35022,802.0,449,218.09,114.14,103.95,13327.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
117,7089,Gibraltar,GIB,2021-05-07,74256,38727,35529,780.0,449,220.4,114.95,105.46,13327.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
118,7090,Gibraltar,GIB,2021-05-08,74290,38756,35533,,426,221.10119047619045,115.34523809523807,105.7529761904762,12644.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
119,7091,Gibraltar,GIB,2021-05-09,74324,38786,35537,,403,221.20238095238096,115.4345238095238,105.76488095238096,11962.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
120,7092,Gibraltar,GIB,2021-05-10,74358,38816,35542,,380,221.30357142857144,115.52380952380952,105.7797619047619,11279.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
121,7093,Gibraltar,GIB,2021-05-11,74392,38845,35546,,357,221.40476190476195,115.61011904761904,105.79166666666666,10596.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
122,7094,Gibraltar,GIB,2021-05-12,74426,38875,35550,,250,221.5059523809524,115.69940476190476,105.80357142857142,7420.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
123,7095,Gibraltar,GIB,2021-05-13,74461,38905,35556,,141,221.01,115.48,105.54,4185.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
124,7096,Gibraltar,GIB,2021-05-14,74605,38908,35696,,50,222.03869047619048,115.79761904761904,106.23809523809524,1484.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
125,7097,Gibraltar,GIB,2021-05-15,74749,38912,35836,,66,222.4672619047619,115.8095238095238,106.65476190476193,1959.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
126,7098,Gibraltar,GIB,2021-05-16,74893,38915,35977,,81,222.89583333333331,115.81845238095238,107.07440476190474,2404.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
127,7099,Gibraltar,GIB,2021-05-17,75037,38919,36117,,97,223.3244047619048,115.83035714285714,107.49107142857144,2879.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
